FAMILY,AUTHOR,GENUS,AUTHOR,SCIENTIFIC NAME,YEAR,SYNONYMS,LOCAL NAMES,ENGLISH NAME,FLOWER,,SEED,,HABITAT,ORIGIN,STATUS IN BENGAL,USES,DISTRIBUTION IN BENGAL,BIBLIOGRAPHY
Oleaceae,Hoffmanns. & Link,Jasminum,L.,Jasminum odoratissimum L.,1753,,???? ????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,N.A
Oleaceae,Hoffmanns. & Link,Jasminum,L.,Jasminum officinale L.,1753,Jasminum affine Royle ex Lindl.; Jasminum officinale var. affine (Royle ex Lindl.) G.Nicholson; Jasminum officinale f. affine (Royle ex Lindl.) Rehder; Jasminum viminale Salisb.; Jasminum vulgatius Lam.,"??? (Pasha & Uddin, 2013), ???????? (Pasha & Uddin, 2013), ???? (Pasha & Uddin, 2013), ?????? ?????? (Pasha & Uddin, 2013), ?????????? (??????), ?????????, ????????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh (Dhak),Pasha & Uddin (2013). p 194; ????? (?????). ?? ???
Oleaceae,Hoffmanns. & Link,Jasminum,L.,Jasminum polyanthum Franch.,1891,,"?????? ??????, ????-?????? (????)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,N.A
Oleaceae,Hoffmanns. & Link,Jasminum,L.,Jasminum sambac (L.) Aiton,1789,Jasminum blancoi Hassk.; Jasminum fragrans Salisb.; Jasminum heyneanum Wall. ex G.Don; Jasminum quinqueflorum B.Heyne ex G.Don;  Jasminum pubescens Buch.-Ham. ex Wall.; Jasminum undulatum (L.) Willd.; Mogorium sambac (L.) Lam.; Mogorium undulatum (L.) Lam.; Nyctanthes sambac L.; Nyctanthes undulata L.,"???? (Pasha & Uddin, 2013), ?????? (???????????, ?????, ?????), ????????? (???????, ?????, ?????), ????? (??????, ?????, ?????), ????????? (Pasha & Uddin, 2013), ????? (Pasha & Uddin, 2013), ????? (Pasha & Uddin, 2013), ?????? (?????), ??????? (???), ???? (???), ??????? (???)",,3,6,4,7,,Native,Cultivated,"Ornament, Perfume",Bangladesh (All Zones),"Motaleb et al. (2013). p 105; Pasha & Uddin (2013). p 194; Rahman (2013a). p 109; ????? (?????). ?? ???, ???; ????? (?????). ?? ??, ??, ???; Tabassum (2015). p 395"
Oleaceae,Hoffmanns. & Link,Jasminum,L.,Jasminum scandens (Retz.) Vahl,1794,Jasminum laetum Wall. ex G.Don; Jasminum sambac var. scandens (Retz.) Kuntze; Jasminum scandens var. laetum (Wall. ex G.Don) Kurz; Mogorium scandens (Retz.) Lam.; Nyctanthes scandens Retz.,"?????? (Pasha & Uddin, 2013), ???? ???? (Pasha & Uddin, 2013), ??????? (???), ???????? ???? (???), ????? (???), ?????????-?? (????)",,10,4,11,5,,Unknown,Unknown,Unknown,Bangladesh (Gazi),Pasha & Uddin (2013). p 194; Tabassum (2015). p 396
Euphorbiaceae,Juss.,Jatropha,L.,Jatropha curcas L.,1753,,"?????????, ?????????, ???????????, ??????????, ???? ????????, ??? ???, ???????????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,"Bangladesh (Chit, Gazi, Jama, Jess)",Tabassum (2015). p 280
Euphorbiaceae,Juss.,Jatropha,L.,Jatropha gossypiifolia L.,1753,Adenoropium gossypiifolium (L.) Pohl; Adenoropium jacquinii Pohl; Jatropha elegans Kl.; Jatropha gossypifolia L.; Jatropha jacquinii Baill.; Jatropha staphysagriifolia Mill.; Manihot gossypiifolia (L.) Crantz,"??? ????????, ??? ??????, ???????, ????, ??? ????, ??? ?????? (???), ??? (??????)",,4,7,5,8,,South America,Cultivated,Fence,Bangladesh (All Zones),Motaleb et al. (2013). p 106; Rahman (2013a). p 109; Tabassum (2015). p 281
Euphorbiaceae,Juss.,Jatropha,L.,Jatropha integerrima Jacq.,1763,Adenoropium hastatum (Jacq.) Britton & P.Wilson; Adenoropium integerrimum (Jacq.) Pohl; Jatropha coccinea Link; Jatropha diversifolia A.Rich.; Jatropha glaucovirens Pax & K.Hoffm.; Jatropha hastata Jacq.; Jatropha moluensis Sessé & Moc.; Jatropha pandurifolia Andrews; Jatropha pauciflora C.Wright ex Griseb.,"????, ??????? ????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Cultivated,Spice,Bangladesh,N.A
Euphorbiaceae,Juss.,Jatropha,L.,Jatropha panduraefolia Andri (unresolved),1860,No synonyms found,"?????????? (?????, ?????), ??????????? ????",,Unknown,Unknown,Unknown,Unknown,,West Indies,Cultivated,Ornament,"Bangladesh (AERE, Dhak)",????? (?????). ?? ???
Euphorbiaceae,Juss.,Jatropha,L.,Jatropha podagrica Hook.,1848,No synonyms found,?????????,,Unknown,Unknown,Unknown,Unknown,,West Indies,Cultivated,Ornament,"Bangladesh (Dhak), West Bengal (Nadi)",????? (?????). ?? ???
Juncaceae,Juss.,Juncus,L.,Juncus benghalensis Kunth,1841,"Juncus benghalensis var. kyongnoslae Chhetri, Hynn. & A.A.Ansari; Juncus bracteatus Buchenau; Juncus sphenostemon Buchenau","????? ????? (Pasha & Uddin, 2013), ???? ?????",,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Juncaceae,Juss.,Juncus,L.,Juncus membranaceus Royle,1840,Juncus concinnus var. turbidus Buchenau; Juncus hoffmeisteri Klotzsch,"????? ????? (Pasha & Uddin, 2013)",Metting Rush,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Juncaceae,Juss.,Juncus,L.,Juncus prismatocarpus R.Br.,1810,Juncus commutatus Steud.,"???? ????? (Pasha & Uddin, 2013)",Prism Juncus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Acanthaceae,Juss.,Justicia,L.,Justicia adhatoda L.,1753,Adhatoda arborea Raf.; Adhatoda vasica Nees; Adhatoda zeylanica Medik.; Dianthera latifolia Salisb.; Ecbolium adhatoda (L.) Kuntze; Ecbolium latifolium (Benth. & Hook.f.) Kuntze; Gendarussa adhadota Steud.,"???? (??????) (?????, ?????), ???? (??, ????; Rahman, 2013a; Tabassum, 2015), ???? (Tabassum, 2015), ?? ???? (????????), ???????? (???), ????-????? (Tabassum, 2015; ????), ?????? (????), ??????? (???), ??????? (????)",,1,3,2,4,,Unknown,Cultivated,Medicine,"Bangladesh (Chap, Gazi, NBGD, Rajs)",?? (????). ?? ??; Pasha & Uddin (2013). p 195; Rahman (2013a). p 106; ????? (?????). ?? ??; Tabassum (2015). p 409
Acanthaceae,Juss.,Justicia,L.,Justicia andrographioides C.B.Clarke,1885,Ecbolium andrographiodes (C.B.Clarke) Kuntze,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Acanthaceae,Juss.,Justicia,L.,Justicia betonica L.,1753,Adhatoda betonica (L.) Nees; Adhatoda lupulina Nees; Betonica frutescens Bontekoe; Dicliptera lupulina C.Presl; Ecbolium betonica (L.) Kuntze; Gendarussa betonica Nees ex Steud.; Justicia betonicoides C.B. Clarke; Justicia lupulina E.Mey.; Nicoteba betonica (L.) Lindau; Rhyticalymma ochroleucum (Blume) Bremek.,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Acanthaceae,Juss.,Justicia,L.,Justicia brandegeeana Wassh. & L.B.Sm.,1969,Beloperone guttata Brandegee; Calliaspidia guttata (Brandegee) Bremek.; Drejerella guttata (Brandegee) Bremek.,"????? ??? (????? ? ????????, ?????), ????????",Shrimp Plant,10,2,11,3,,Mexico,Cultivated,Ornament,"Bangladesh (All Zones, NBGD)",????? ? ???????? (?????). ?? ??
Acanthaceae,Juss.,Justicia,L.,Justicia brasiliana Roth,1821,Beloperone brasiliana (Roth) Herter; Beloperone brasiliana (Roth) Bremek.; Dianthera nodosa (Hook.) Benth. & Hook.f.; Dianthera nodosa (Hook.) Benth.; Ecbolium nodosum (Hook.) Kuntze; Jacobinia parabolica (Nees) Lindau; Justicia nodosa Hook.; Sericographis squarrosa Nees; Thyrsacanthus squarrosus T.Anderson,???? ?????,,7,11,8,10,,"North America, Central America, Brazil",Cultivated,Ornament,"Bangladesh (Dhak, Sylh)",????? ? ???????? (?????). ?? ??
Acanthaceae,Juss.,Justicia,L.,Justicia burmanica C.B.Clarke (unresolved),1885,Ecbolium burmanicum (C.B.Clarke) Kuntze; Rungia burmanica (C. B. Cl.) B. Hansen,?????????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Acanthaceae,Juss.,Justicia,L.,Justicia decussata Roxb.,1820,Adhatoda decussata Nees; Ecbolium decussatua (Roxb.) Kuntze; Gendarussa decussata Nees,??????????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Acanthaceae,Juss.,Justicia,L.,Justicia diffusa Willd.,1797,Barleria pumila Hochst. ex Nees; Ecbolium diffusum (Willd.) Kuntze; Justicia diffusa (Willd.) Buch.-Ham. ex Wall.; Rostellaria diffusa (Willd.) Nees; Rostellaria hedyotidifolia Nees; Rostellularia abyssinica Nees; Rostellularia diffusa (Willd.) Nees; Rostellularia hedyotidifolia (Nees) Nees; Rostellularia diffusa (Willd.) Nees; Ziziphora siliquosa Lour.,"????????, ??????, ?????? ?????, ??????????, ??????????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Acanthaceae,Juss.,Justicia,L.,Justicia gendarussa Burm.f. ,1768,Dianthera subserrata Blanco; Dicliptera rheedei Kostel.; Ecbolium gendarussa (Burm.f.) Kuntze; Ecbolium subserratum Kuntze; Gendarussa vulgaris Nees; Justicia dahona Buch.-Ham. ex Wall.; Justicia gandarussa L.f.; Justicia ganderusa Burm.f.,"??????? (??, ????; Mollah et al., 2005; Pasha & Uddin, 2013; Rahman, 2013a; Tabassum, 2015), ??????? (Tabassum, 2015), ??? ???????? (), ?????? (Pasha & Uddin, 2013; Tabassum, 2015), ??????? (Tabassum, 2015), ?????????? (Sen & Bhakat, 2012), ???????? (Pasha & Uddin, 2013), ????????",,12,5,1,6,,Native,Cultivated,Fence,Bangladesh (All Zones); West Bengal (All Zones),?? (????). ?? ??; Mollah et al. (2005). p 31; Pasha & Uddin (2013). p 195; Rahman (2013a) p 109; Sen & Bhakat (2012). p 414; Tabassum (2015). p 410
Acanthaceae,Juss.,Justicia,L.,Justicia japonica Thunb.,1784,Dianthera ciliata Blanco; Ecbolium simplex (D. Don) Kuntze; Ecbolium procumbens (L.) Kuntze ; Justicia procumbens var. simplex (D. Don) Yamazaki; Justicia simplex D. Don; Ptyssiglottis sarmentosa Boerl.; Rostellaria japonica (Thunb.) Carr.; Rostellaria rotundifolia Nees; Rostellularia japonica (Thunb.) J.L. Ellis; Rungia sarmentosa (Zoll.) Val.,"????????, ???????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,"Pasha & Uddin (2013). p 195, p 196"
Acanthaceae,Juss.,Justicia,L.,Justicia metallica Lindau,1900,,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh (NBGD),N.A
Acanthaceae,Juss.,Justicia,L.,Justicia oreophila C.B.Clarke (unresolved),1885,Adhatoda oreophila (C.B.Clarke) C.E.C.Fisch.; Ecbolium oreophilum (C.B.Clarke) Kuntze; ,??? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 195
Acanthaceae,Juss.,Justicia,L.,Justicia procumbens L.,1753,Ecbolium procumbens (L.) Kuntze; Justicia procumbens var. hirsuta Yamam.; Justicia procumbens var. linearifolia Yamam.; Rostellaria adenostachya Nees; Rostellaria procumbens (L.) Nees; Rostellularia adenostachya Nees; Rostellularia procumbens (L.) Nees; Rostellularia trichochila Miq.,"????????, ???????, ???????? (?)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 196
Acanthaceae,Juss.,Justicia,L.,Justicia punduana Wall. (unresolved),1830,Ecbolium punduanum (Wall. ex C.B.Clarke) Kuntze; Rungia punduana Nees,"???????????, ??????, ???????, ??????? (???)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 196
Acanthaceae,Juss.,Justicia,L.,Justicia quinqueangularis K.D.Koenig ex Roxb.,1820,Dianthera peploides (Nees) Griseb.; Ecbolium peploides (Nees) Kuntze; Justicia peploides (Nees) T.Anderson; Justicia grisebachiana Acev.-Rodr.; Rostellaria peploides Nees; Rostellaria quinquangularis (K.D.Koenig ex Roxb.) Nees; Rostellularia peploides (Nees) Nees; Rostellularia quinquangularis (K.D.Koenig ex Roxb.) Nees,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 196
Acanthaceae,Juss.,Justicia,L.,Justicia tinctoriella Bennet & Raizada,1983,Jacobinia tinctoria (Oerst.) Hemsl.; Justicia colorifera V.A.W.Graham; Justicia neotinctoria K.Hammer; Justicia tinctoria (Oerst.) D.N.Gibson; Sericographis tinctoria Oerst.,"?????????, ?????????? ????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 196
Acanthaceae,Juss.,Justicia,L.,Justicia vahlii Roth,1821,Justicia diffusa var. vahlii (Roth) C.B.Clarke; Justicia diffusa var. vahlii Clarke; Justicia vahliana Schult.; Rostellaria vahlii Schult. ex Nees; Rostellaria vahlii (Roth) Nees; Rostellularia vahlii var. rupicola J.L.Ellis,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh (Chap),Pasha & Uddin (2013). p 196
Acanthaceae,Juss.,Justicia,L.,Justicia vasculosa (Nees) T.Anders. (unresolved),1867,Adhatoda vasculosa (Wall. ex Nees) Nees; Ecbolium vasculosum (Wall. ex Nees) Kuntze; Gendarussa vasculosa Wall. ex Nees; Justicia vasculosa Wall.; Mananthes vasculosa (Nees) Bremek.; Ruellia riviniifolia Wall.,???? ?????,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Pasha & Uddin (2013). p 196
Schisandraceae,Blume,Kadsura,Kaempf. ex Juss.,Kadsura heteroclita (Roxb.) Craib,1925,Kadsura championii C.B.Clarke; Kadsura parvifolia A.Agostini; Kadsura polysperma Y.C.Yang; Kadsura roxburghiana Arn.; Kadsura wattii C.B.Clarke; Kadsura wightiana Arn.; Schisandra crassifolia Pierre ex Finet & Gagnep.; Sphaerostema blumeana Griff.,"?????? ????? (???, ????)",,7,8,8,9,,Native,Wild,Unknown,"West Bengal (Darj, Jalp)",??? (????). ?? ???
Zingiberaceae,Martinov,Kaempferia,L.,Kaempferia angustifolia Roscoe,1807,Kaempferia angustifolia Roxb.; Kaempferia roxburghiana Schult.; Kaempferia undulata Link,"??????? ??; Pasha & Uddin, 2013]",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,"Pasha & Uddin (2013), p 196"
Zingiberaceae,Martinov,Kaempferia,L.,Kaempferia candida Wall.,1830,No synonyms found,"?????????? (Pasha & Uddin, 2013)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,"Pasha & Uddin (2013), p 196"
Zingiberaceae,Martinov,Kaempferia,L.,Kaempferia elegans (Wall.) Baker,1890,Kaempferia atrovirens N.E.Br.; Kaempferia crawfurdia Wall. ex Horan.; Monolophus elegans Wall.,???????? (??????),,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Ahsan Habib (4 June 2018)
Zingiberaceae,Martinov,Kaempferia,L.,Kaempferia galanga L.,1753,Alpinia sessilis J.Koenig; Kaempferia humilis Salisb.; Kaempferia latifolia Donn ex Hornem.; Kaempferia marginata Carey ex Roscoe; Kaempferia plantaginifolia Salisb.; Kaempferia procumbens Noronha; Kaempferia rotunda Blanco,"??????? (Pasha & Uddin, 2013), ?????????? (Pasha & Uddin, 2013), ?????? (Pasha & Uddin, 2013), ??????? ?? (Pasha & Uddin, 2013), ??????? (???), ????????? (????), ?????????????? (????), ???????? (???), ???????? (???), ???????? (???), ????? (???)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,"Pasha & Uddin (2013), p 196"
Zingiberaceae,Martinov,Kaempferia,L.,Kaempferia parviflora Wall. ex Baker,1890,Kaempferia rubromarginata (S.Q.Tong) R.J.Searle; Stahlianthus rubromarginatus S.Q.Tong,"?????? (Pasha & Uddin, 2013), ???????? (???, ?????), ?????? (???), ????????? (???), ????????? (????)",,5,6,6,7,,Native,Wild,Unknown,"Bangladesh (Band, Khag, Ranm)","Motaleb et al. (2013). p 108; Pasha & Uddin (2013), p 196"
Zingiberaceae,Martinov,Kaempferia,L.,Kaempferia pulchra Ridl.,1899,No synonyms found,????? ???,,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,Faria Farhana Rain (20 May 2015)
Zingiberaceae,Martinov,Kaempferia,L.,Kaempferia rotunda L.,1753,Kaempferia longa Jacq.; Kaempferia versicolor Salisb.; Zerumbet zeylanica Garsault,"????????? (Pasha & Uddin, 2013), ????????? (Pasha & Uddin, 2013), ????????????? (???), ????????? (????), ????????? (???), ??????? (???), ?????????, ?????????",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh,"Pasha & Uddin (2013), p 196"
Crassulaceae,J.St.-Hil.,Kalanchoe,Adans.,Kalanchoe blossfeldiana Poelln.,1934,Kalanchoe globulifera var. coccinea H. Perrier,"??? ?????? (??? ? ????????, ????), ??? ????????? (Tabassum, 2015)","Christmas Kalanchoe, Kalanchoe",12,4,1,5,,Madagascar,Cultivated,Ornament,Bangladesh (Gazi); West Bengal (All Zones),??? ? ???????? (????). ?? ???; Tabassum (2015). p 173
Crassulaceae,J.St.-Hil.,Kalanchoe,Adans.,Kalanchoe integra (Medik.) Kuntze,1891,Cotyledon integra Medik.; Kalanchoe spathulata DC.; Kalanchoe yunnanensis Gagnep.,"????????? (??????) (?????, ?????), ???????? (??? ? ????????, ????), ???????? (??? ? ????????, ????), ????? (??? ? ????????, ????), ???????? (??? ? ????????, ????)",,9,4,10,5,,Native,Both,"Medicine, Ornament",Bangladesh (Dhak); West Bengal (Darj),??? ? ???????? (????). ?? ???; ????? (?????). ?? ??
Crassulaceae,J.St.-Hil.,Kalanchoe,Adans.,Kalanchoe laciniata (L.) DC.,1802,Cotyledon laciniata L.; Kalanchoe acutifolia Haw.; Kalanchoe aegyptiaca DC.; Kalanchoe alternans Pers.; Kalanchoe brasiliensis Cambess.; Kalanchoe floribunda Wight & Arn.; Kalanchoe rosea Clarke; Kalanchoe schweinfurthii Penzig; Kalanchoe welitschii Britton; Vereia laciniata (L.) Willd.,"??????? (??? ? ????????, ????)",,12,2,1,3,,South Africa,Cultivated,Ornament,West Bengal (All Zones),??? ? ???????? (????). ?? ???
Zygophyllaceae,R.Br.,Kallstroemia,Scop.,Kallstroemia pubescens (G.Don) Dandy,1955,,"?????????, ???????",,6,7,7,8,,Southeast Asia,Wild,Unknown,"West Bengal (Hoog, Howr, N24P, S24P)",??? (????). ?? ???
Rhizophoraceae,R.Br.,Kandelia,(DC.) Wight & Arn.,Kandelia candel (L.) Druce,1914,Rhizophora candel L.,"????? (??? ? ????????, ????), ???????? (??? ? ????????, ????), ????, ??????, ???????, ??????",,7,10,8,3,,Native,Wild,Unknown,Bangladesh (Sunb); West Bengal (Sunw),??? ? ???????? (????). ?? ???
Calophyllaceae,J.Agardh,Kayea,Wall.,Kayea floribunda Wall. (unresolved),1831,Mesua floribunda (Wall.) Kosterm.,"?????, ?????, ????, ??????",,3,7,4,8,,Native,Wild,Unknown,West Bengal (Darj),??? (????). ?? ???
Rubiaceae,Juss.,Khasiaclunea,Ridsdale,Khasiaclunea oligocephala (Havil.) Ridsdale,1978,Adina oligocephala Havil.,???? ?????,,10,11,11,12,,Native,Wild,Unknown,West Bengal (Darj),??? ? ????? (????). ?? ???
Malvaceae,Juss.,Kleinhovia,L.,Kleinhovia hospita L.,1763,Cattimarus hospitus (L.) Kuntze; Grewia meyeniana Walp.,"????????????? (?????, ?????; ?????, ?????)",,10,12,11,1,,"Australia, Malaysia",Wild,Unknown,Bangladesh (Dhak); West Bengal (All Zones),??? (????). ?? ???; ????? (?????). ?? ???; ????? (?????). ?? ???
Myristicaceae,R.Br.,Knema,Lour.,Knema bengalensis W.J.de Wilde (unresolved),1979,No synonyms found,"???? ?????? (?????, ?????), ?????? ????",,Unknown,Unknown,Unknown,Unknown,,Endemic (BD),Wild,Endangered BD,Bangladesh (Dhak),"????? (?????). ?? ???, ???"
Rubiaceae,Juss.,Knoxia,L.,Knoxia sumatrensis (Retz.) DC.,1830,Cuncea trifida Buch.-Ham. ex D. Don; Dentillaria corymbosa (Willd.) Kuntze; Dentillaria mollis (R.Br. ex Wight & Arn.) Kuntze; Knoxia corymbosa Willd.; Knoxia mollis R.Br. ex Wight & Arn.; Spermacoce sumatrensis Retz.; Timonius malaccensis King & Gamble,???? ?????,,11,12,12,1,,Native,Wild,Medicine,West Bengal (Darj),??? ? ????? (????). ?? ???
Rubiaceae,Juss.,Kohautia,Cham. & Schltdl.,Kohautia gracilis (Wall.) DC.,1830,Hedyotis aspera Bedd.; Hedyotis delessertiana Steud.; Hedyotis fusca Buch.-Ham. ex D. Don; Hedyotis gracilis Wall.; Hedyotis stricta Wall.; Oldenlandia gracilis (Wall.) Hook.f.,???? ?????,,2,4,3,5,,Native,Wild,Unknown,West Bengal (Darj),??? ? ????? (????). ?? ???
Apocynaceae,Juss.,Kopsia,Blume,Kopsia fruticosa (Roxb.) A.DC.,1844,Calpicarpum roxburghii G.Don; Cerbera fruticosa Roxb.; Cerbera fruticosa Ker Gawl.; Kopsia roxburghii (G.Don) Pharm. ex Wehmer; Kopsia vinciflora Blume; Tabernaemontana longiflora Rusby; Tabernaemontana rosea Ten.,?????,,Unknown,Unknown,Unknown,Unknown,,Native,Wild,Unknown,Bangladesh,N.A
Malvaceae,Juss.,Kydia,Roxb.,Kydia calycina Roxb.,1819,"Kydia fraterna Roxb., Kydia roxburghiana Wight",???,,9,11,11,2,,Native,Wild,Unknown,West Bengal (All Zones),??? (????). ?? ???
Cyperaceae,Juss.,Kyllinga,Rottb.,Kyllinga brevifolia Rottb.,1773,Cyperus brevifolius (Rottb.) Hassk.; Cyperus cruciformis (Schrad. ex Schult.) Endl.; Kyllinga aurata Nees; Kyllinga cruciata Nees; Kyllinga fuscata Miq.; Kyllinga gracilis Kunth; Kyllinga intermedia R.Br.; Kyllinga laxa Schrad. ex Nees; Kyllinga monocephala L.f; Schoenus capitatus Crantz,???? ????????,,3,11,4,12,,Native,Wild,Unknown,Bangladesh (Gazi),Tabassum (2015). p 538
Cyperaceae,Juss.,Kyllinga,Rottb.,Kyllinga bulbosa P.Beauv.,1805,Cyperus geminiflorus (Steud.) Wickens; Cyperus richardii Steud.; Kyllinga geminiflora Steud.; Kyllinga macrocephala A.Rich.; Kyllinga monocephala Nees; Kyllinga nana Nees; Kyllinga parvula C.B.Clarke ex Rendle; Kyllinga pumila Steud.; Kyllinga schimperi Hochst. ex Engl.; Kyllinga sphaerocephala Boeckeler,???? ?????,,All,All,All,All,,Native,Wild,Unknown,Bangladesh (Gazi),Tabassum (2015). p 538
Cyperaceae,Juss.,Kyllinga,Rottb.,Kyllinga nemoralis (J.R.Forst. & G.Forst.) Dandy ex Hutch. & Dalziel,1936,Cyperus leucocephalus Hassk.; Kyllinga cephalotes Druce; Kyllinga gracilis Zoll.; Kyllinga intermedia Seem.; Kyllinga mindorensis Steud.; Kyllinga monocephala Stokes; Scirpus cephalotes Jacq.; Thryocephalon nemorale J.R.Forst. & G.Forst.,"??????, ?????? ????????","White Water Sedge, Whitehead Spikesedge",6,8,7,9,,Native,Wild,Unknown,Bangladesh (Gazi),Tabassum (2015). p 539
Fabaceae,Lindl.,Lablab,Adans.,Lablab purpureus (L.) Sweet,1826,Dolichos albus Lour.; Dolichos benghalensis Jacq.; Dolichos lablab L.; Dolichos purpureus L.; Lablab cultratus DC.; Lablab niger Medik.; Lablab purpurea (L.) Sweet; Lablab vulgaris (L.) Savi; Vigna aristata Piper,"??? (???, ????; Rahman, 2013a), ???? (Tabassum, 2015), ??? (Tabassum, 2015), ????? (???)",,11,4,12,5,,Native,Cultivated,Bean/Pulse; Vegetable,Bangladesh (All Zones); West Bengal (All Zones),??? (????). ?? ???; Rahman (2013a). p 109; Tabassum (2015). p 223
Fabaceae,Lindl.,Lablab,Adans.,Lablab purpureus subsp. bengalensis (Jacq.) Verdc.,1970,Dolichos lablab subsp. bengalensis (Jacq.) Rivals; Lablab niger subsp. bengalensis (Jacq.) Verdc.; Lablab niger subsp. bengalensis (Jacq.) Cufod.,"????? ??? (???, ????), ????? ??? (???, ????), ???? ???, ???? ??? ",,11,4,12,5,,Native,Cultivated,Bean/Pulse; Vegetable,Bangladesh (All Zones); West Bengal (All Zones),??? (????). ?? ???
Fabaceae,Lindl.,Laburnum,Fabr.,Laburnum anagyroides Medik.,1787,Cytisus laburnum L.; Laburnum anagyroides subsp. alschingeri (Vis.) Hayek; Laburnum anagyroides subsp. jacquinianum (Wettst.) Hayek; Laburnum vulgare J.Presl,"?????? ???? (???, ????), ?????? (???, ????)",,4,7,5,8,,Europe,Cultivated,Ornament,West Bengal (Darj),??? (????). ?? ???
Asteraceae,Bercht. & J.Presl,Lactuca,L.,Lactuca sativa L.,1753,Lactuca capitata (L.) DC.; Lactuca crispa (L.) Roth; Lactuca dregeana DC.; Lactuca laciniata Roth; Lactuca palmata Willd.; Lactuca sativa subsp. capitata (L.) Schübl. & G.Martens; Lactuca sativa subsp. crispa (L.) Schübl. & G.Martens; Lactuca scariola var. sativa (L.) Boiss.; Lactuca scariola var. sativa Moris,"????? (?) (Rahman, 2013)",,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Bangladesh (Rajs);,Rahman (2013a). p 109; Rahman (2013b)
